time,x,xd,theta,thetad,u_cmd,u_sat,u_applied,sat
16.429999999997097,-3.275449275718333e-08,1.1996180075369742e-07,-2.534297165212689e-08,4.040250646753814e-08,4.23116415248154e-09,4.23116415248154e-09,-4.23116415248154e-09,0
16.43999999999711,-3.156674756286147e-08,1.175927422668586e-07,-2.4941785746005167e-08,3.983980331362365e-08,4.184627227949408e-09,4.184627227949408e-09,-4.184627227949408e-09,0
16.44999999999712,-3.0402503058795106e-08,1.1526158145811464e-07,-2.454619139644968e-08,3.9284144931412976e-08,4.13852675521747e-09,4.13852675521747e-09,-4.13852675521747e-09,0
16.459999999997134,-2.9261382935002076e-08,1.1296778604308963e-07,-2.4156118552143955e-08,3.8735452392260965e-08,4.092859702197752e-09,4.092859702197752e-09,-4.092859702197752e-09,0
16.469999999997146,-2.814301617082074e-08,1.1071083042804141e-07,-2.3771497946674427e-08,3.819364765309332e-08,4.047623145387349e-09,4.047623145387349e-09,-4.047623145387349e-09,0
16.47999999999716,-2.7047036968185147e-08,1.0849019567011756e-07,-2.339226109063874e-08,3.7658653386655484e-08,4.0028141081600985e-09,4.0028141081600985e-09,-4.0028141081600985e-09,0
16.48999999999717,-2.597308468555703e-08,1.06305369395837e-07,-2.301834026420061e-08,3.7130392990814515e-08,3.9584296292916494e-09,3.9584296292916494e-09,-3.9584296292916494e-09,0
16.499999999997183,-2.4920803772634793e-08,1.0415584571598372e-07,-2.264966850970602e-08,3.6608790652037763e-08,3.914466748001522e-09,3.914466748001522e-09,-3.914466748001522e-09,0
16.509999999997195,-2.3889843705826616e-08,1.0204112517287135e-07,-2.228617962409189e-08,3.609377121941547e-08,3.87092248435843e-09,3.87092248435843e-09,-3.87092248435843e-09,0
16.519999999997207,-2.2879858924381532e-08,9.996071464028438e-08,-2.192780815189741e-08,3.558526034160357e-08,3.827793907425989e-09,3.827793907425989e-09,-3.827793907425989e-09,0
16.52999999999722,-2.1890508767363658e-08,9.791412726741023e-08,-2.15744893776644e-08,3.5083184387744945e-08,3.785078056887787e-09,3.785078056887787e-09,-3.785078056887787e-09,0
16.53999999999723,-2.0921457411253464e-08,9.590088241171463e-08,-2.1226159318782046e-08,3.458747040224819e-08,3.74277198552548e-09,3.74277198552548e-09,-3.74277198552548e-09,0
16.549999999997244,-1.9972373808308882e-08,9.392050555169563e-08,-2.088275471823058e-08,3.409804620600374e-08,3.700872730416998e-09,3.700872730416998e-09,-3.700872730416998e-09,0
16.559999999997256,-1.9042931625572446e-08,9.197252823620847e-08,-2.0544213037671162e-08,3.361484025963249e-08,3.6593773792856416e-09,3.6593773792856416e-09,-3.6593773792856416e-09,0
16.56999999999727,-1.813280918467352e-08,9.005648799173257e-08,-2.0210472450104747e-08,3.3137781816694386e-08,3.618282970210163e-09,3.618282970210163e-09,-3.618282970210163e-09,0
16.57999999999728,-1.7241689402217708e-08,8.817192827377277e-08,-1.9881471833068626e-08,3.266680077929138e-08,3.5775866135643703e-09,3.5775866135643703e-09,-3.5775866135643703e-09,0
16.589999999997293,-1.6369259730968796e-08,8.631839839946734e-08,-1.9557150761210863e-08,3.220182772746474e-08,3.5372853128474256e-09,3.5372853128474256e-09,-3.5372853128474256e-09,0
16.599999999997305,-1.551521210153966e-08,8.449545346363642e-08,-1.9237449499996484e-08,3.1742793965718084e-08,3.4973761859317346e-09,3.4973761859317346e-09,-3.4973761859317346e-09,0
16.609999999997317,-1.4679242864899694e-08,8.270265428751878e-08,-1.8922308998627904e-08,3.1289631439928904e-08,3.457856330586329e-09,3.457856330586329e-09,-3.457856330586329e-09,0
16.61999999999733,-1.3861052735562789e-08,8.093956733378604e-08,-1.8611670883030003e-08,3.084227285055257e-08,3.418722825554319e-09,3.418722825554319e-09,-3.418722825554319e-09,0
16.62999999999734,-1.30603467353305e-08,7.920576466808135e-08,-1.830547744913864e-08,3.0400651504285764e-08,3.379972763418724e-09,3.379972763418724e-09,-3.379972763418724e-09,0
16.639999999997354,-1.2276834137692395e-08,7.750082387859614e-08,-1.800367165640821e-08,2.9964701378410055e-08,3.3416032556391164e-09,3.3416032556391164e-09,-3.3416032556391164e-09,0
16.649999999997366,-1.151022841292079e-08,7.582432800871853e-08,-1.7706197121166256e-08,2.9534357128991656e-08,3.3036114247880085e-09,3.3036114247880085e-09,-3.3036114247880085e-09,0
16.65999999999738,-1.0760247173852228e-08,7.417586549875616e-08,-1.7412998109601604e-08,2.910955408675158e-08,3.265994355632688e-09,3.265994355632688e-09,-3.265994355632688e-09,0
16.66999999999739,-1.0026612122116862e-08,7.255503012776886e-08,-1.7124019531865098e-08,2.869022819233761e-08,3.2287492276680415e-09,3.2287492276680415e-09,-3.2287492276680415e-09,0
16.679999999997403,-9.309048995232817e-09,7.096142093902714e-08,-1.6839206934940497e-08,2.8276316082951233e-08,3.191873143664023e-09,3.191873143664023e-09,-3.191873143664023e-09,0
16.689999999997415,-8.607287514107555e-09,6.939464219631994e-08,-1.6558506496621092e-08,2.786775498252481e-08,3.1553632638646174e-09,3.1553632638646174e-09,-3.1553632638646174e-09,0
16.699999999997427,-7.92106133127016e-09,6.785430329972986e-08,-1.628186501899438e-08,2.7464482820522154e-08,3.1192167492129957e-09,3.1192167492129957e-09,-3.1192167492129957e-09,0
16.70999999999744,-7.250107979697856e-09,6.634001875514747e-08,-1.600922992190141e-08,2.7066438082443123e-08,3.0834307284594254e-09,3.0834307284594254e-09,-3.0834307284594254e-09,0
16.71999999999745,-6.5941688221560396e-09,6.485140808706125e-08,-1.5740549237000894e-08,2.667355992969129e-08,3.048002404016686e-09,3.048002404016686e-09,-3.048002404016686e-09,0
16.729999999997464,-5.952989001220809e-09,6.338809579522919e-08,-1.5475771601463023e-08,2.6285788121244025e-08,3.0129289590787886e-09,3.0129289590787886e-09,-3.0129289590787886e-09,0
16.739999999997476,-5.3263173898988925e-09,6.194971129237253e-08,-1.5214846251538287e-08,2.590306303264719e-08,2.978207568152139e-09,2.978207568152139e-09,-2.978207568152139e-09,0
16.74999999999749,-4.713906542754459e-09,6.053588883889387e-08,-1.495772301668251e-08,2.5525325684390964e-08,2.943835453311824e-09,2.943835453311824e-09,-2.943835453311824e-09,0
