time,x,xd,theta,thetad,thetad_f,theta_ref,x_int,theta_int,u_cmd,u_f,u_sat,u_applied,sat
14.479999999997414,0.044089153960436264,0.27860671954293975,0.19082259694805437,-1.5517351263642767,3.8752550381264035,-0.35,0.05480244104639116,-0.0029985212620785985,-92.3680329539287,-72.6034588295142,-2.5,2.5,1
14.489999999997409,0.05216750432050177,1.336926005036507,0.1517761842848154,-6.2630739685350445,-0.05488347047997333,-0.35,0.05527903512721199,-0.0029985212620785985,-41.88742577427688,-65.75931189137711,-2.5,2.5,1
14.499999999997403,0.0708424384124829,2.3983555596919577,0.06529834346398537,-11.045843252327451,-4.375307486972106,-0.35,0.05589466274708667,-0.0029985212620785985,17.30827889339927,-28.63236768502523,-2.5,2.5,1
14.509999999997397,0.0983944772537825,2.5840677674102857,-0.06135444976566306,-11.863799643400577,-8.347416761618579,-0.35,0.05675214356825821,-0.0013914406050838158,75.68307451641681,23.46270212233869,2.5,-2.5,1
14.519999999997392,0.11846047749532738,1.4376488717051736,-0.15358971510295277,-6.640515598440231,-8.509132102749684,-0.35,0.05785591262090797,0.0009457538965113866,85.38144329174429,61.44143156237135,2.5,-2.5,1
14.529999999997386,0.12732700743107392,0.34354018982630913,-0.19529639640692317,-1.7481405872344145,-6.207288154089988,-0.35,0.05909830649304947,0.00254641360888203,61.24807920566745,67.97425733096574,2.5,-2.5,1
14.53999999999738,0.1254432893139394,-0.7171936139377583,-0.18918511077990835,2.9556188383333843,-2.7349971693308444,0.35,0.06001053396820397,0.002629744871055628,78.5586593777754,75.50376346714457,2.5,-2.5,1
14.549999999997375,0.11300046898049651,-1.7721306952765958,-0.13617621981334516,7.658378524507332,1.3165480657214266,0.35,0.06060116319118212,0.002629744871055628,25.434360824990268,57.32690265526846,2.5,-2.5,1
14.55999999999737,0.08998538149709945,-2.8300008461035917,-0.03571824501430428,12.441609419223814,5.701815398847129,0.35,0.061004282233111884,0.002629744871055628,-35.72777503043663,14.489912527316477,2.5,-2.5,1
14.569999999997364,0.06156405110790965,-2.3744770206570904,0.0890981944506572,10.325711644213976,8.782802106113209,0.35,0.0611917654027977,0.00017980047216400503,-83.22329644138873,-37.32404906045918,-2.5,2.5,1
